UniqueID	CloneID	Symbol	Name	EntrezID
HV20E10	773188	NR1D2	Nuclear receptor subfamily 1, group D, member 2	9975
HV20E12	796680	SLC35A1	Solute carrier family 35 (CMP-sialic acid transporter), member A1	10559
HV20F1	825224	RAE1	RAE1 RNA export 1 homolog (S. pombe)	8480
HV20F3	81394	MGLL	Monoglyceride lipase	11343
HV20F4	814409	AGPAT1	1-acylglycerol-3-phosphate O-acyltransferase 1 (lysophosphatidic acid acyltransferase, alpha)	10554
HV20F8	613126	USP13	Ubiquitin specific peptidase 13 (isopeptidase T-3)	8975
HV20F9	824602	IFI16	Interferon, gamma-inducible protein 16	3428
HV20F11	758037	HIVEP1	Human immunodeficiency virus type I enhancer binding protein 1	3096
HV20F12	72391	SORL1	Sortilin-related receptor, L(DLR class) A repeats containing	6653
HV20G1	814546	CYTH1	Cytohesin 1	9267
HV20G2	826204	FLII	Flightless I homolog (Drosophila)	2314
HV20G3	726236	SFXN3	Sideroflexin 3	81855
HV20G4	789091	HIST1H2AC	Histone cluster 1, H2ac	8334
HV20G5	80924	HARS2	Histidyl-tRNA synthetase 2, mitochondrial (putative)	23438
HV20G6	810703			
HV20G7	949934	HNRNPA0	Heterogeneous nuclear ribonucleoprotein A0	10949
HV20G8	786084	CBX1	Chromobox homolog 1	10951
HV20G9	71545	MAP4K1	Mitogen-activated protein kinase kinase kinase kinase 1	11184
HV20G10	809838		Transcribed locus	
HV20G11	52629	CAMK1	Calcium/calmodulin-dependent protein kinase I	8536
HV20H2	131867	NET1	Neuroepithelial cell transforming 1	10276
HV20H4	898218	IGFBP3	Insulin-like growth factor binding protein 3	3486
HV20H5	796137	GOLGA4	Golgin A4	2803
HV20H6	774036	GSTO1	Glutathione S-transferase omega 1	9446
HV20H7	713647			
HV20H8	684661	GLIPR1	GLI pathogenesis-related 1	11010
HV20H9	812155	RABGGTB	Rab geranylgeranyltransferase, beta subunit	5876
HV20H12	563444	GNAS	GNAS complex locus	2778
HV21A4	839682	UBE2N	Ubiquitin-conjugating enzyme E2N	7334
HV21A5	770992	EZH2	Enhancer of zeste homolog 2 (Drosophila)	2146
HV21A7	841691	METAP2	Methionyl aminopeptidase 2	10988
HV21A9	686164	DGKZ	Diacylglycerol kinase, zeta	8525
HV21A12	842806	CDK4	Cyclin-dependent kinase 4	1019
HV21B2	843139	CPNE1	Copine I	8904
HV21B4	785575	IFNGR2	Interferon gamma receptor 2 (interferon gamma transducer 1)	3460
HV21B7	827013	TP53BP1	Tumor protein p53 binding protein 1	7158
HV21B11	79353			
HV21B12	785371	NMT1	N-myristoyltransferase 1	4836
HV21C3	740344	NIPA2	Non imprinted in Prader-Willi/Angelman syndrome 2	81614
HV21C5	814776			
HV21C6	838716			
HV21C12	774071	PICALM	Phosphatidylinositol binding clathrin assembly protein	8301
HV21D1	760282			
HV21D2	840882	COASY	CoA synthase	80347
HV21D3	782497	C16orf45	Chromosome 16 open reading frame 45	89927
HV21D4	826622	KIAA0430	KIAA0430	9665
HV21D5	180298			
HV21D6	785793	CAPZA1	Capping protein (actin filament) muscle Z-line, alpha 1	829
HV21D8	753587	BTN3A3	Butyrophilin, subfamily 3, member A3	10384
HV21D11	40562	SGCB	Sarcoglycan, beta (43kDa dystrophin-associated glycoprotein)	6443
HV21E5	789232	KIAA0247	KIAA0247	9766
HV21E6	795543	PRDX4	Peroxiredoxin 4	10549
HV21E7	839890	PCBP1	Poly(rC) binding protein 1	5093
HV21E8	713886	CNN2	Calponin 2	1265
HV21E11	773344	SLC16A2	Solute carrier family 16, member 2 (thyroid hormone transporter)	6567
HV21E12	788745	DCTN6	Dynactin 6	10671
HV21F1	768453	DCAF7	DDB1 and CUL4 associated factor 7	10238
HV21F3	73381	GTF2A2	General transcription factor IIA, 2, 12kDa	2958
HV21F4	841261			
HV21F5	47908	SLC25A46	Solute carrier family 25, member 46	91137
HV21F6	756968	EFNB1	Ephrin-B1	1947
HV21F7	841679	CIB1	Calcium and integrin binding 1 (calmyrin)	10519
HV21F9	825085	ST14	Suppression of tumorigenicity 14 (colon carcinoma)	6768
HV21G2	687397			
HV21G4	711959	POLR3C	Polymerase (RNA) III (DNA directed) polypeptide C (62kD)	10623
HV21G5	760299	DKK3	Dickkopf 3 homolog (Xenopus laevis)	27122
HV21G6	814378	SPINT2	Serine peptidase inhibitor, Kunitz type, 2	10653
HV21G8	788190	HYAL2	Hyaluronoglucosaminidase 2	8692
HV21G9	788566	PCP4	Purkinje cell protein 4	5121
HV21G11	824426	PDAP1	PDGFA associated protein 1	11333
HV21G12	39808	PIK3R1	Phosphoinositide-3-kinase, regulatory subunit 1 (alpha)	5295
HV21H2	73531	ISCU	Iron-sulfur cluster scaffold homolog (E. coli)	23479
HV21H3	950578	NDUFA5	NADH dehydrogenase (ubiquinone) 1 alpha subcomplex, 5, 13kDa	4698
HV21H6	897806	HIF1A	Hypoxia inducible factor 1, alpha subunit (basic helix-loop-helix transcription factor)	3091
HV21H7	781097	RTN3	Reticulon 3	10313
HV21H8	712049			
HV21H9	292388	TMEM97	Transmembrane protein 97	27346
HV22A2	840517	PSME3	Proteasome (prosome, macropain) activator subunit 3 (PA28 gamma; Ki)	10197
HV22A4	48631	KCNAB2	Potassium voltage-gated channel, shaker-related subfamily, beta member 2	8514
HV22A5	842906	EIF2AK1	Eukaryotic translation initiation factor 2-alpha kinase 1	27102
HV22A6	781018	SMARCB1	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily b, member 1	6598
HV22A7	711680	IKZF1	IKAROS family zinc finger 1 (Ikaros)	10320
HV22A8	564803	FOXM1	Forkhead box M1	2305
HV22A9	843069			
HV22A10	898317	CUL4A	Cullin 4A	8451
HV22A11	841093	CUL1	Cullin 1	8454
HV22A12	704532	NMI	N-myc (and STAT) interactor	9111
HV22B1	144777	HAX1	HCLS1 associated protein X-1	10456
HV22B3	814117			
HV22B4	826350	GPS1	G protein pathway suppressor 1	2873
HV22B6	785745	PNPLA4	Patatin-like phospholipase domain containing 4	8228
HV22B8	841332	ARHGDIB	Rho GDP dissociation inhibitor (GDI) beta	397
HV22B9	788574			
HV22B10	788645			
HV22B11	79022	FOSB	FBJ murine osteosarcoma viral oncogene homolog B	2354
HV22B12	795738	GNG10	Guanine nucleotide binding protein (G protein), gamma 10	2790
HV22C1	739126	TSTA3	Tissue specific transplantation antigen P35B	7264
HV22C3	815285	CHERP	Calcium homeostasis endoplasmic reticulum protein	10523
HV22C4	754538	DRAP1	DR1-associated protein 1 (negative cofactor 2 alpha)	10589
HV22C6	814465	PMS2P1	Postmeiotic segregation increased 2 pseudogene 1	5379
HV22C7	591907	RHOD	Ras homolog family member D	29984
HV22C8	712848	MADD	MAP-kinase activating death domain	8567
HV22C9	843312	DDX17	DEAD (Asp-Glu-Ala-Asp) box helicase 17	10521
HV22C10	740914	CTBP1	C-terminal binding protein 1	1487
HV22C12	788247	CUL2	Cullin 2	8453
HV22D1	772261			
HV22D2	824382	COPS8	COP9 constitutive photomorphogenic homolog subunit 8 (Arabidopsis)	10920
HV22D3	741841	DDX12P	DEAD/H (Asp-Glu-Ala-Asp/His) box polypeptide 12, pseudogene	440081
HV22D5	669435		Transcribed locus	
HV22D6	814478	BCL2A1	BCL2-related protein A1	597
HV22D7	162208	ARPC2	Actin related protein 2/3 complex, subunit 2, 34kDa	10109
HV22D8	897814	PEX1	Peroxisomal biogenesis factor 1	5189
HV22D9	810552	PHB2	Prohibitin 2	11331
HV22D11	897774	APRT	Adenine phosphoribosyltransferase	353
HV22E2	416833	FKBP5	FK506 binding protein 5	2289
HV22E4	46154	BAP1	BRCA1 associated protein-1 (ubiquitin carboxy-terminal hydrolase)	8314
HV22E5	814306	TPD52	Tumor protein D52	7163
HV22E7	711450	THOC1	THO complex 1	9984
HV22E8	897594			
HV22E9	826166	THAP11	THAP domain containing 11	57215
HV22E10	767345		Clone HLS_IMAGE_767345 mRNA sequence	
HV22E11	897636	SEC13	SEC13 homolog (S. cerevisiae)	6396
HV22E12	897690	HSP90B1	Heat shock protein 90kDa beta (Grp94), member 1	7184
HV22F1	628955	FOXO1	Forkhead box O1	2308
HV22F3	809648	SF1	Splicing factor 1	7536
HV22F5	781704	HMGN3	High mobility group nucleosomal binding domain 3	9324
HV22F6	785334	TRIP4	Thyroid hormone receptor interactor 4	9325
HV22F7	824906	ZNHIT3	Zinc finger, HIT-type containing 3	9326
HV22F9	840818	FLNB	Filamin B, beta	2317
HV22F10	712341	RNASET2	Ribonuclease T2	8635
HV22F11	897632			
HV22G1	781019	PON2	Paraoxonase 2	5445
HV22G3	782692	PI4KB	Phosphatidylinositol 4-kinase, catalytic, beta	5298
HV22G4	897910	POSTN	Periostin, osteoblast specific factor	10631
HV22G8	815534	ITGB1BP1	Integrin beta 1 binding protein 1	9270
HV22G9	684634	KPNB1	Karyopherin (importin) beta 1	3837
HV22G10	814731	AIP	Aryl hydrocarbon receptor interacting protein	9049
HV22H3	784360	EML1	Echinoderm microtubule associated protein like 1	2009
HV22H4	429182	DPM1	Dolichyl-phosphate mannosyltransferase polypeptide 1, catalytic subunit	8813
HV22H6	949932		Transcribed locus, strongly similar to NP_113751.3 nuclease-sensitive element-binding protein 1 [Rattus norvegicus]	
HV22H8	713080	CLK2	CDC-like kinase 2	1196
HV22H12	825583		Transcribed locus, strongly similar to NP_057951.1 RNA-binding protein Raly isoform 1 [Homo sapiens]	
HV23A1	783629	GNL2	Guanine nucleotide binding protein-like 2 (nucleolar)	29889
HV23A2	789011	AAMP	Angio-associated, migratory cell protein	14
HV23A3	788107	BIN1	Bridging integrator 1	274
HV23A4	774082	ASCL1	Achaete-scute complex homolog 1 (Drosophila)	429
HV23A5	711768	GALE	UDP-galactose-4-epimerase	2582
HV23A8	824591	HNRNPF	Heterogeneous nuclear ribonucleoprotein F	3185
HV23A12	626502	ARPC1B	Actin related protein 2/3 complex, subunit 1B, 41kDa	10095
HV23B1	786607	TCEAL1	Transcription elongation factor A (SII)-like 1	9338
HV23B2	786202	TMED10	Transmembrane emp24-like trafficking protein 10 (yeast)	10972
HV23B3	796253	POLR2J	Polymerase (RNA) II (DNA directed) polypeptide J, 13.3kDa	5439
HV23B4	727390	PSEN1	Presenilin 1	5663
HV23B6	783645	RBM25	RNA binding motif protein 25	58517
HV23B8	79254	HCP5	HLA complex P5 (non-protein coding)	10866
HV23B9	236305			
HV23B11	782811	HMGA1	High mobility group AT-hook 1	3159
HV23B12	840158		Transcribed locus	
HV23C2	511586	HNRNPA1	Heterogeneous nuclear ribonucleoprotein A1	3178
HV23C3	75009	EPHB4	EPH receptor B4	2050
HV23C8	781341			
HV23C12	26566	POMT1	Protein-O-mannosyltransferase 1	10585
HV23D1	135083	PDIA3	Protein disulfide isomerase family A, member 3	2923
HV23D2	275871	NAP1L1	Nucleosome assembly protein 1-like 1	4673
HV23D4	212165	PRDX2	Peroxiredoxin 2	7001
HV23D6	814508	PPP1R7	Protein phosphatase 1, regulatory subunit 7	5510
HV23D7	898073	CKAP4	Cytoskeleton-associated protein 4	10970
HV23D9	770377	ATP6V0A1	ATPase, H+ transporting, lysosomal V0 subunit a1	535
HV23D10	760231	USP9X	Ubiquitin specific peptidase 9, X-linked	8239
HV23D11	48398	CDC25B	Cell division cycle 25 homolog B (S. pombe)	994
HV23E2	754358	SPOCK1	Sparc/osteonectin, cwcv and kazal-like domains proteoglycan (testican) 1	6695
HV23E3	704299	TAZ	Tafazzin	6901
HV23E4	565235	SMS	Spermine synthase	6611
HV23E5	785459	SMTN	Smoothelin	6525
HV23E6	815287	BRD8	Bromodomain containing 8	10902
HV23E7	530814	SEPP1	Selenoprotein P, plasma, 1	6414
HV23E8	840821	SSR4	Signal sequence receptor, delta	6748
HV23E9	753700			
HV23E11	826459	PPP6C	Protein phosphatase 6, catalytic subunit	5537
HV23F2	877644	PRCC	Papillary renal cell carcinoma (translocation-associated)	5546
HV23F3	772951	PHKB	Phosphorylase kinase, beta	5257
HV23F4	625923	PCK2	Phosphoenolpyruvate carboxykinase 2 (mitochondrial)	5106
HV23F5	843319	AGFG1	ArfGAP with FG repeats 1	3267
HV23F6	950689	MAPRE2	Microtubule-associated protein, RP/EB family, member 2	10982
HV23F7	773724	FADD	Fas (TNFRSF6)-associated via death domain	8772
HV23F8	814765	AKAP1	A kinase (PRKA) anchor protein 1	8165
HV23F10	591266	FAT1	FAT tumor suppressor homolog 1 (Drosophila)	2195
HV23F12	842928	TMED9	Transmembrane emp24 protein transport domain containing 9	54732
HV23G2	877613	DCTN1	Dynactin 1	1639
HV23G3	897971	COPB1	Coatomer protein complex, subunit beta 1	1315
HV23G4	796996	IGBP1	Immunoglobulin (CD79A) binding protein 1	3476
HV23G6	812266	MAN1A2	Mannosidase, alpha, class 1A, member 2	10905
HV23G9	788493	TRAM1	Translocation associated membrane protein 1	23471
HV23G10	753381	SEC23A	Sec23 homolog A (S. cerevisiae)	10484
HV23G11	813410	POLR2K	Polymerase (RNA) II (DNA directed) polypeptide K, 7.0kDa	5440
HV23G12	897626	RAB7A	RAB7A, member RAS oncogene family	7879
HV23H1	667883	PHLDA1	Pleckstrin homology-like domain, family A, member 1	22822
HV23H2	843070	NUP88	Nucleoporin 88kDa	4927
HV23H3	897901		Transcribed locus	
HV23H4	826135	STK38	Serine/threonine kinase 38	11329
HV23H7	784744	MPHOSPH6	M-phase phosphoprotein 6	10200
HV23H9	815294	PTPRCAP	Protein tyrosine phosphatase, receptor type, C-associated protein	5790
HV23H12	74566			
HV24A2	567414	NFYB	Nuclear transcription factor Y, beta	4801
HV24A3	898108	ZMYND11	Zinc finger, MYND-type containing 11	10771
HV24A4	840606	HSD17B4	Hydroxysteroid (17-beta) dehydrogenase 4	3295
HV24A7	591281	MVP	Major vault protein	9961
HV24A8	782449	PCBP2	Poly(rC) binding protein 2	5094
HV24A9	782543			
HV24A10	773192	DDX1	DEAD (Asp-Glu-Ala-Asp) box helicase 1	1653
HV24A12	814460	MED22	Mediator complex subunit 22	6837
HV24B3	825478	ZNF146	Zinc finger protein 146	7705
HV24B4	825577	STARD3	StAR-related lipid transfer (START) domain containing 3	10948
HV24B5	898312	TRAF4	TNF receptor-associated factor 4	9618
HV24B6	811870	DYNC1LI2	Dynein, cytoplasmic 1, light intermediate chain 2	1783
HV24B7	825296	COG2	Component of oligomeric golgi complex 2	22796
HV24B10	813520	EPHB3	EPH receptor B3	2049
HV24B11	786675	WFDC2	WAP four-disulfide core domain 2	10406
HV24C1	898253	RCN2	Reticulocalbin 2, EF-hand calcium binding domain	5955
HV24C5	796341	CLCN3	Chloride channel, voltage-sensitive 3	1182
HV24C7	840600	GNB1	Guanine nucleotide binding protein (G protein), beta polypeptide 1	2782
HV24C9	788654	GRB2	Growth factor receptor-bound protein 2	2885
HV24D2	700527	GLRX	Glutaredoxin (thioltransferase)	2745
HV24D3	841370	GOT2	Glutamic-oxaloacetic transaminase 2, mitochondrial (aspartate aminotransferase 2)	2806
HV24D4	51702			
HV24D6	711961	GTF2F1	General transcription factor IIF, polypeptide 1, 74kDa	2962
HV24D9	81289	ACTG2	Actin, gamma 2, smooth muscle, enteric	72
HV24D10	415698	GALC	Galactosylceramidase	2581
HV24E1	703479	HDHD1	Haloacid dehalogenase-like hydrolase domain containing 1	8226
HV24E3	795173	GM2A	GM2 ganglioside activator	2760
HV24E6	789318	CCNC	Cyclin C	892
HV24E7	840384	GRSF1	G-rich RNA sequence binding factor 1	2926
HV24E9	814260	KDSR	3-ketodihydrosphingosine reductase	2531
HV24E10	376875	FMO1	Flavin containing monooxygenase 1	2326
HV24E11	814526	RBM38	RNA binding motif protein 38	55544
HV24F2	139009	FN1	Fibronectin 1	2335
HV24F3	784224	FGFR4	Fibroblast growth factor receptor 4	2264
HV24F5	566887	CBX3	Chromobox homolog 3	11335
HV24F7	122159	COL3A1	Collagen, type III, alpha 1	1281
HV24F8	80410	FDPS	Farnesyl diphosphate synthase	2224
HV24F11	81331			
HV24F12	841698	EXT1	Exostosin 1	2131
HV24G1	204614	EIF4A1	Eukaryotic translation initiation factor 4A1	1973
HV24G3	80500	ESD	Esterase D	2098
HV24G5	796198	EFNB2	Ephrin-B2	1948
HV24G7	704290	ECE1	Endothelin converting enzyme 1	1889
HV24G8	774409	ENG	Endoglin	2022
HV24G9	71672	ETFA	Electron-transfer-flavoprotein, alpha polypeptide	2108
HV24G10	840944			
HV24H2	843140	KDELR2	KDEL (Lys-Asp-Glu-Leu) endoplasmic reticulum protein retention receptor 2	11014
HV24H3	328802	CELA3B	Chymotrypsin-like elastase family, member 3B	23436
HV24H4	786048	E2F4	E2F transcription factor 4, p107/p130-binding	1874
HV24H5	950367	ADAR	Adenosine deaminase, RNA-specific	103
HV24H9	195753	DBT	Dihydrolipoamide branched chain transacylase E2	1629
HV24H10	815564	DLST	Dihydrolipoamide S-succinyltransferase (E2 component of 2-oxo-glutarate complex)	1743
HV24H11	815555	DGKA	Diacylglycerol kinase, alpha 80kDa	1606
HV25A2	784777	DCTD	DCMP deaminase	1635
HV25A5	45641	MAP2K3	Mitogen-activated protein kinase kinase 3	5606
HV25A6	824031	DNAJA1	DnaJ (Hsp40) homolog, subfamily A, member 1	3301
HV25A7	810787			
HV25A10	767817	POLR2F	Polymerase (RNA) II (DNA directed) polypeptide F	5435
HV25A11	666425	TOP1	Topoisomerase (DNA) I	7150
HV25B1	51666	ERCC3	Excision repair cross-complementing rodent repair deficiency, complementation group 3	2071
HV25B5	838373	DHX9	DEAH (Asp-Glu-Ala-His) box polypeptide 9	1660
HV25B6	66564	BDH1	3-hydroxybutyrate dehydrogenase, type 1	622
HV25B7	666128	CFD	Complement factor D (adipsin)	1675
HV25B8	753862			
HV25B9	842860	IL10RB	Interleukin 10 receptor, beta	3588
HV25B11	40017	CYCS	Cytochrome c, somatic	54205
HV25C1	739901			
HV25C2	782760		Transcribed locus	
HV25C3	949938	CST3	Cystatin C	1471
HV25C4	795296	CCNH	Cyclin H	902
HV25C5	841641	CCND1	Cyclin D1	595
HV25C6	950690	CCNA2	Cyclin A2	890
HV25C7	701751	CUX1	Cut-like homeobox 1	1523
HV25C8	839736	CRYAB	Crystallin, alpha B	1410
HV25C11	898092	CTGF	Connective tissue growth factor	1490
HV25D1	85497	C2	Complement component 2	717
HV25D8	142788	SERPINH1	Serpin peptidase inhibitor, clade H (heat shock protein 47), member 1, (collagen binding protein 1)	871
HV25D9	810632	COL6A2	Collagen, type VI, alpha 2	1292
HV25D11	839991	COL1A2	Collagen, type I, alpha 2	1278
HV25D12	758148	F8	Coagulation factor VIII, procoagulant component	2157
HV25E1	714426	CSTF2	Cleavage stimulation factor, 3@#$%& pre-RNA, subunit 2, 64kDa	1478
HV25E2	796984			
HV25E3	724615	RCC1	Regulator of chromosome condensation 1	1104
HV25E4	756211	MINK1	Misshapen-like kinase 1	50488
HV25E5	898258	CHN1	Chimerin (chimaerin) 1	1123
HV25E8	825335	SPG7	Spastic paraplegia 7 (pure and complicated autosomal recessive)	6687
HV25E10	898286	CDK1	Cyclin-dependent kinase 1	983
HV25E12	687875	CTSS	Cathepsin S	1520
HV25F1	841470	CTSH	Cathepsin H	1512
HV25F3	774754	CTNNB1	Catenin (cadherin-associated protein), beta 1, 88kDa	1499
HV25F5	795840		Transcribed locus	
HV25F9	511521	CANX	Calnexin	821
HV25F12	69672	CDH5	Cadherin 5, type 2 (vascular endothelium)	1003
HV25G1	773301	CDH3	Cadherin 3, type 1, P-cadherin (placental)	1001
HV25G2	838568	COX6C	Cytochrome c oxidase subunit VIc	1345
HV25G3	840894	COX6A1	Cytochrome c oxidase subunit VIa polypeptide 1	1337
HV25G4	51814	CSTB	Cystatin B (stefin B)	1476
HV25G5	789049			
HV25G7	950096	ARCN1	Archain 1	372
HV25G8	77805	COPB2	Coatomer protein complex, subunit beta 2 (beta prime)	9276
HV25G12	897655	SSFA2	Sperm specific antigen 2	6744
HV25H1	897531			
HV25H3	725454	CKS2	CDC28 protein kinase regulatory subunit 2	1164
HV25H4	843049	MCM4	Minichromosome maintenance complex component 4	4173
HV25H5	840978	CD81	CD81 molecule	975
HV25H6	795827	TESK1	Testis-specific kinase 1	7016
HV25H8	739183	CD68	CD68 molecule	968
HV25H9	490368	CD58	CD58 molecule	965
HV25H11	713145	CD44	CD44 molecule (Indian blood group)	960
HV26A3	193913			
HV26A5	258589	REL	V-rel reticuloendotheliosis viral oncogene homolog (avian)	5966
HV26A6	322617	RALB	V-ral simian leukemia viral oncogene homolog B (ras related; GTP binding protein)	5899
HV26A7	267634	RAF1	V-raf-1 murine leukemia viral oncogene homolog 1	5894
HV26A8	207618	ARAF	V-raf murine sarcoma 3611 viral oncogene homolog	369
HV26A9	760148	UROD	Uroporphyrinogen decarboxylase	7389
HV26A10	785845	TFAM	Transcription factor A, mitochondrial	7019
HV26A11	191664	THBS2	Thrombospondin 2	7058
HV26A12	712641	TPR	Translocated promoter region, nuclear basket protein	7175
HV26B1	305606	EPHA1	EPH receptor A1	2041
HV26B2	278808	SPI1	Spleen focus forming virus (SFFV) proviral integration oncogene spi1	6688
HV26B3	109179	SP2	Sp2 transcription factor	6668
HV26B4	712840	STAT5B	Signal transducer and activator of transcription 5B	6777
HV26B5	711826	USP6NL	USP6 N-terminal like	9712
HV26B6	897596	RPL5	Ribosomal protein L5	6125
HV26B7	172440	RAB6A	RAB6A, member RAS oncogene family	5870
HV26B8	950445	PPP2CA	Protein phosphatase 2, catalytic subunit, alpha isozyme	5515
HV26B9	950710	PCCA	Propionyl CoA carboxylase, alpha polypeptide	5095
HV26B10	128302	PTMS	Parathymosin	5763
HV26B11	730410	LCK	Lymphocyte-specific protein tyrosine kinase	3932
HV26B12	135083	PDIA3	Protein disulfide isomerase family A, member 3	2923
HV26C1	85805	RBP4	Retinol binding protein 4, plasma	5950
HV26C2	773305	NTM	Neurotrimin	50863
HV26C4	297392	MT1X	Metallothionein 1X	4501
HV26C5	80109	HLA-DQA1	Major histocompatibility complex, class II, DQ alpha 1	3117
HV26C6	789069			
HV26C7	110788	LSP1	Lymphocyte-specific protein 1	4046
HV26C8	782513	IFI6	Interferon, alpha-inducible protein 6	2537
HV26C9	115281	CD79A	CD79a molecule, immunoglobulin-associated alpha	973
HV26C11	242578	TROAP	Trophinin associated protein (tastin)	10024
HV26C12	156386	FLOT2	Flotillin 2	2319
HV26D1	897880	CCT4	Chaperonin containing TCP1, subunit 4 (delta)	10575
HV26D2	154093	CIR1	Corepressor interacting with RBPJ, 1	9541
HV26D6	85840	NNMT	Nicotinamide N-methyltransferase	4837
HV26D7	951117	SHMT2	Serine hydroxymethyltransferase 2 (mitochondrial)	6472
HV26D8	951233	PSMB3	Proteasome (prosome, macropain) subunit, beta type, 3	5691
HV26D9	797059		Transcribed locus	
HV26D10	781050	PFDN5	Prefoldin subunit 5	5204
HV26D11	814119	DHX8	DEAH (Asp-Glu-Ala-His) box polypeptide 8	1659
HV26D12	83363	PCMT1	Protein-L-isoaspartate (D-aspartate) O-methyltransferase	5110
HV26E1	788486	ENTPD4	Ectonucleoside triphosphate diphosphohydrolase 4	9583
HV26E2	155575	EPB41L1	Erythrocyte membrane protein band 4.1-like 1	2036
